arch,encoder_name,train_loss,val_loss,epoch,learning_rate,final_dim,tiles_dim,logs_dir,model_dir
DeepLabV3Plus,resnet34,0.1636,0.2268,18,0.0001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/512x512/2024-08-02_17-45-03,models/model_epoch_18_final_dim_256_tiles_dim_512_val_loss_0.2268_train_loss_0.1636_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.1582,0.2213,19,0.0001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/512x512/2024-08-02_17-45-03,models/model_epoch_19_final_dim_256_tiles_dim_512_val_loss_0.2213_train_loss_0.1582_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.1554,0.2312,20,0.0001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/512x512/2024-08-02_17-45-03,models/model_epoch_20_final_dim_256_tiles_dim_512_val_loss_0.2312_train_loss_0.1554_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.1538,0.2202,21,0.0001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/512x512/2024-08-02_17-45-03,models/model_epoch_21_final_dim_256_tiles_dim_512_val_loss_0.2202_train_loss_0.1538_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.1515,0.2196,22,0.0001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/512x512/2024-08-02_17-45-03,models/model_epoch_22_final_dim_256_tiles_dim_512_val_loss_0.2196_train_loss_0.1515_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.1498,0.2298,23,0.0001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/512x512/2024-08-02_17-45-03,models/model_epoch_23_final_dim_256_tiles_dim_512_val_loss_0.2298_train_loss_0.1498_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.1504,0.2197,24,0.0001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/512x512/2024-08-02_17-45-03,models/model_epoch_24_final_dim_256_tiles_dim_512_val_loss_0.2197_train_loss_0.1504_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.2587,0.2616,25,0.0001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/512x512/2024-08-02_17-45-03,models/model_epoch_25_final_dim_256_tiles_dim_512_val_loss_0.2616_train_loss_0.2587_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.2259,0.2453,26,0.0001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/512x512/2024-08-02_17-45-03,models/model_epoch_26_final_dim_256_tiles_dim_512_val_loss_0.2453_train_loss_0.2259_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.2077,0.2643,27,0.0001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/512x512/2024-08-02_17-45-03,models/model_epoch_27_final_dim_256_tiles_dim_512_val_loss_0.2643_train_loss_0.2077_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.1997,0.2475,28,0.0001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/512x512/2024-08-02_17-45-03,models/model_epoch_28_final_dim_256_tiles_dim_512_val_loss_0.2475_train_loss_0.1997_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.1901,0.2328,29,0.0001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/512x512/2024-08-02_17-45-03,models/model_epoch_29_final_dim_256_tiles_dim_512_val_loss_0.2328_train_loss_0.1901_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.186,0.2492,30,0.0001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/512x512/2024-08-02_17-45-03,models/model_epoch_30_final_dim_256_tiles_dim_512_val_loss_0.2492_train_loss_0.1860_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.1767,0.2353,31,0.0001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/512x512/2024-08-02_17-45-03,models/model_epoch_31_final_dim_256_tiles_dim_512_val_loss_0.2353_train_loss_0.1767_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.1715,0.2233,32,0.0001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/512x512/2024-08-02_17-45-03,models/model_epoch_32_final_dim_256_tiles_dim_512_val_loss_0.2233_train_loss_0.1715_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.1623,0.2243,33,0.0001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/512x512/2024-08-02_17-45-03,models/model_epoch_33_final_dim_256_tiles_dim_512_val_loss_0.2243_train_loss_0.1623_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.1632,0.2318,34,0.0001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/512x512/2024-08-02_17-45-03,models/model_epoch_34_final_dim_256_tiles_dim_512_val_loss_0.2318_train_loss_0.1632_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.1552,0.2347,35,0.0001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/512x512/2024-08-02_17-45-03,models/model_epoch_35_final_dim_256_tiles_dim_512_val_loss_0.2347_train_loss_0.1552_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,efficientnet-b5,1.2768,0.6526,0,0.0001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/efficientnet-b5/tiles_256/1000x1000/2024-08-02_19-18-19,models/model_epoch_0_final_dim_256_tiles_dim_1000_val_loss_0.6526_train_loss_1.2768_arch_DeepLabV3Plus_encoder_name_efficientnet-b5.pt
DeepLabV3Plus,efficientnet-b5,0.6633,0.4506,1,0.0001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/efficientnet-b5/tiles_256/1000x1000/2024-08-02_19-18-19,models/model_epoch_1_final_dim_256_tiles_dim_1000_val_loss_0.4506_train_loss_0.6633_arch_DeepLabV3Plus_encoder_name_efficientnet-b5.pt
DeepLabV3Plus,efficientnet-b5,0.5189,0.3844,2,0.0001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/efficientnet-b5/tiles_256/1000x1000/2024-08-02_19-18-19,models/model_epoch_2_final_dim_256_tiles_dim_1000_val_loss_0.3844_train_loss_0.5189_arch_DeepLabV3Plus_encoder_name_efficientnet-b5.pt
DeepLabV3Plus,efficientnet-b5,0.4314,0.3472,3,0.0001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/efficientnet-b5/tiles_256/1000x1000/2024-08-02_19-18-19,models/model_epoch_3_final_dim_256_tiles_dim_1000_val_loss_0.3472_train_loss_0.4314_arch_DeepLabV3Plus_encoder_name_efficientnet-b5.pt
DeepLabV3Plus,efficientnet-b5,0.3871,0.3288,4,0.0001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/efficientnet-b5/tiles_256/1000x1000/2024-08-02_19-18-19,models/model_epoch_4_final_dim_256_tiles_dim_1000_val_loss_0.3288_train_loss_0.3871_arch_DeepLabV3Plus_encoder_name_efficientnet-b5.pt
DeepLabV3Plus,efficientnet-b5,0.3449,0.3165,5,0.0001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/efficientnet-b5/tiles_256/1000x1000/2024-08-02_19-18-19,models/model_epoch_5_final_dim_256_tiles_dim_1000_val_loss_0.3165_train_loss_0.3449_arch_DeepLabV3Plus_encoder_name_efficientnet-b5.pt
DeepLabV3Plus,efficientnet-b5,0.324,0.3149,6,0.0001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/efficientnet-b5/tiles_256/1000x1000/2024-08-02_19-18-19,models/model_epoch_6_final_dim_256_tiles_dim_1000_val_loss_0.3149_train_loss_0.3240_arch_DeepLabV3Plus_encoder_name_efficientnet-b5.pt
DeepLabV3Plus,efficientnet-b5,0.3031,0.2862,7,0.0001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/efficientnet-b5/tiles_256/1000x1000/2024-08-02_19-18-19,models/model_epoch_7_final_dim_256_tiles_dim_1000_val_loss_0.2862_train_loss_0.3031_arch_DeepLabV3Plus_encoder_name_efficientnet-b5.pt
DeepLabV3Plus,efficientnet-b5,0.2813,0.2853,8,0.0001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/efficientnet-b5/tiles_256/1000x1000/2024-08-02_19-18-19,models/model_epoch_8_final_dim_256_tiles_dim_1000_val_loss_0.2853_train_loss_0.2813_arch_DeepLabV3Plus_encoder_name_efficientnet-b5.pt
DeepLabV3Plus,efficientnet-b5,0.264,0.2782,9,0.0001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/efficientnet-b5/tiles_256/1000x1000/2024-08-02_19-18-19,models/model_epoch_9_final_dim_256_tiles_dim_1000_val_loss_0.2782_train_loss_0.2640_arch_DeepLabV3Plus_encoder_name_efficientnet-b5.pt
DeepLabV3Plus,efficientnet-b5,0.2501,0.2824,10,0.0001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/efficientnet-b5/tiles_256/1000x1000/2024-08-02_19-18-19,models/model_epoch_10_final_dim_256_tiles_dim_1000_val_loss_0.2824_train_loss_0.2501_arch_DeepLabV3Plus_encoder_name_efficientnet-b5.pt
DeepLabV3Plus,efficientnet-b5,0.2397,0.2708,11,0.0001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/efficientnet-b5/tiles_256/1000x1000/2024-08-02_19-18-19,models/model_epoch_11_final_dim_256_tiles_dim_1000_val_loss_0.2708_train_loss_0.2397_arch_DeepLabV3Plus_encoder_name_efficientnet-b5.pt
DeepLabV3Plus,efficientnet-b5,0.2328,0.2695,12,0.0001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/efficientnet-b5/tiles_256/1000x1000/2024-08-02_19-18-19,models/best/model_epoch_12_final_dim_256_tiles_dim_1000_val_loss_0.2695_train_loss_0.2328_arch_DeepLabV3Plus_encoder_name_efficientnet-b5.pt
DeepLabV3Plus,efficientnet-b5,0.2254,0.2686,13,0.0001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/efficientnet-b5/tiles_256/1000x1000/2024-08-02_19-18-19,models/best/model_epoch_13_final_dim_256_tiles_dim_1000_val_loss_0.2686_train_loss_0.2254_arch_DeepLabV3Plus_encoder_name_efficientnet-b5.pt
DeepLabV3Plus,efficientnet-b5,0.2186,0.2607,14,0.0001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/efficientnet-b5/tiles_256/1000x1000/2024-08-02_19-18-19,models/best/model_epoch_14_final_dim_256_tiles_dim_1000_val_loss_0.2607_train_loss_0.2186_arch_DeepLabV3Plus_encoder_name_efficientnet-b5.pt
DeepLabV3Plus,efficientnet-b5,0.211,0.2566,15,0.0001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/efficientnet-b5/tiles_256/1000x1000/2024-08-02_19-18-19,models/best/model_epoch_15_final_dim_256_tiles_dim_1000_val_loss_0.2566_train_loss_0.2110_arch_DeepLabV3Plus_encoder_name_efficientnet-b5.pt
DeepLabV3Plus,efficientnet-b5,0.2083,0.2661,16,0.0001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/efficientnet-b5/tiles_256/1000x1000/2024-08-02_19-18-19,models/model_epoch_16_final_dim_256_tiles_dim_1000_val_loss_0.2661_train_loss_0.2083_arch_DeepLabV3Plus_encoder_name_efficientnet-b5.pt
DeepLabV3Plus,efficientnet-b5,0.1975,0.2603,17,0.0001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/efficientnet-b5/tiles_256/1000x1000/2024-08-02_19-18-19,models/model_epoch_17_final_dim_256_tiles_dim_1000_val_loss_0.2603_train_loss_0.1975_arch_DeepLabV3Plus_encoder_name_efficientnet-b5.pt
DeepLabV3Plus,efficientnet-b5,0.1955,0.2601,18,0.0001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/efficientnet-b5/tiles_256/1000x1000/2024-08-02_19-18-19,models/model_epoch_18_final_dim_256_tiles_dim_1000_val_loss_0.2601_train_loss_0.1955_arch_DeepLabV3Plus_encoder_name_efficientnet-b5.pt
DeepLabV3Plus,efficientnet-b5,0.194,0.2601,19,0.0001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/efficientnet-b5/tiles_256/1000x1000/2024-08-02_19-18-19,models/model_epoch_19_final_dim_256_tiles_dim_1000_val_loss_0.2601_train_loss_0.1940_arch_DeepLabV3Plus_encoder_name_efficientnet-b5.pt
DeepLabV3Plus,efficientnet-b5,0.1905,0.2547,20,0.0001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/efficientnet-b5/tiles_256/1000x1000/2024-08-02_19-18-19,models/best/model_epoch_20_final_dim_256_tiles_dim_1000_val_loss_0.2547_train_loss_0.1905_arch_DeepLabV3Plus_encoder_name_efficientnet-b5.pt
DeepLabV3Plus,efficientnet-b5,0.1896,0.2567,21,0.0001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/efficientnet-b5/tiles_256/1000x1000/2024-08-02_19-18-19,models/model_epoch_21_final_dim_256_tiles_dim_1000_val_loss_0.2567_train_loss_0.1896_arch_DeepLabV3Plus_encoder_name_efficientnet-b5.pt
DeepLabV3Plus,efficientnet-b5,0.1885,0.259,22,0.0001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/efficientnet-b5/tiles_256/1000x1000/2024-08-02_19-18-19,models/model_epoch_22_final_dim_256_tiles_dim_1000_val_loss_0.2590_train_loss_0.1885_arch_DeepLabV3Plus_encoder_name_efficientnet-b5.pt
DeepLabV3Plus,efficientnet-b5,0.1883,0.2553,23,0.0001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/efficientnet-b5/tiles_256/1000x1000/2024-08-02_19-18-19,models/model_epoch_23_final_dim_256_tiles_dim_1000_val_loss_0.2553_train_loss_0.1883_arch_DeepLabV3Plus_encoder_name_efficientnet-b5.pt
DeepLabV3Plus,efficientnet-b5,0.1884,0.2563,24,0.0001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/efficientnet-b5/tiles_256/1000x1000/2024-08-02_19-18-19,models/model_epoch_24_final_dim_256_tiles_dim_1000_val_loss_0.2563_train_loss_0.1884_arch_DeepLabV3Plus_encoder_name_efficientnet-b5.pt
DeepLabV3Plus,efficientnet-b5,0.2104,0.2831,25,0.0001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/efficientnet-b5/tiles_256/1000x1000/2024-08-02_19-18-19,models/model_epoch_25_final_dim_256_tiles_dim_1000_val_loss_0.2831_train_loss_0.2104_arch_DeepLabV3Plus_encoder_name_efficientnet-b5.pt
DeepLabV3Plus,efficientnet-b5,0.2145,0.2681,26,0.0001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/efficientnet-b5/tiles_256/1000x1000/2024-08-02_19-18-19,models/model_epoch_26_final_dim_256_tiles_dim_1000_val_loss_0.2681_train_loss_0.2145_arch_DeepLabV3Plus_encoder_name_efficientnet-b5.pt
DeepLabV3Plus,efficientnet-b5,0.2025,0.2631,27,0.0001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/efficientnet-b5/tiles_256/1000x1000/2024-08-02_19-18-19,models/model_epoch_27_final_dim_256_tiles_dim_1000_val_loss_0.2631_train_loss_0.2025_arch_DeepLabV3Plus_encoder_name_efficientnet-b5.pt
DeepLabV3Plus,resnet34,1.0018,0.6086,0,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/model_epoch_0_final_dim_256_tiles_dim_768_val_loss_0.6086_train_loss_1.0018_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.5958,0.4871,1,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/model_epoch_1_final_dim_256_tiles_dim_768_val_loss_0.4871_train_loss_0.5958_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.5085,0.4492,2,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/model_epoch_2_final_dim_256_tiles_dim_768_val_loss_0.4492_train_loss_0.5085_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.4489,0.3984,3,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/model_epoch_3_final_dim_256_tiles_dim_768_val_loss_0.3984_train_loss_0.4489_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.4204,0.4004,4,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/model_epoch_4_final_dim_256_tiles_dim_768_val_loss_0.4004_train_loss_0.4204_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.4014,0.3825,5,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/model_epoch_5_final_dim_256_tiles_dim_768_val_loss_0.3825_train_loss_0.4014_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.3724,0.4071,6,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/model_epoch_6_final_dim_256_tiles_dim_768_val_loss_0.4071_train_loss_0.3724_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.3588,0.354,7,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/model_epoch_7_final_dim_256_tiles_dim_768_val_loss_0.3540_train_loss_0.3588_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.3306,0.3108,8,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/model_epoch_8_final_dim_256_tiles_dim_768_val_loss_0.3108_train_loss_0.3306_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.3228,0.3068,9,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/model_epoch_9_final_dim_256_tiles_dim_768_val_loss_0.3068_train_loss_0.3228_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.3055,0.2973,10,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/model_epoch_10_final_dim_256_tiles_dim_768_val_loss_0.2973_train_loss_0.3055_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.2959,0.304,11,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/model_epoch_11_final_dim_256_tiles_dim_768_val_loss_0.3040_train_loss_0.2959_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.2814,0.2962,12,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/model_epoch_12_final_dim_256_tiles_dim_768_val_loss_0.2962_train_loss_0.2814_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.2758,0.2836,13,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/model_epoch_13_final_dim_256_tiles_dim_768_val_loss_0.2836_train_loss_0.2758_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.2635,0.2766,14,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/model_epoch_14_final_dim_256_tiles_dim_768_val_loss_0.2766_train_loss_0.2635_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.2501,0.2648,15,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/model_epoch_15_final_dim_256_tiles_dim_768_val_loss_0.2648_train_loss_0.2501_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.2548,0.2793,16,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/model_epoch_16_final_dim_256_tiles_dim_768_val_loss_0.2793_train_loss_0.2548_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.244,0.2614,17,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/model_epoch_17_final_dim_256_tiles_dim_768_val_loss_0.2614_train_loss_0.2440_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.2324,0.2651,18,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/model_epoch_18_final_dim_256_tiles_dim_768_val_loss_0.2651_train_loss_0.2324_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.2205,0.2758,19,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/model_epoch_19_final_dim_256_tiles_dim_768_val_loss_0.2758_train_loss_0.2205_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.2138,0.2473,20,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/model_epoch_20_final_dim_256_tiles_dim_768_val_loss_0.2473_train_loss_0.2138_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.2108,0.2495,21,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/model_epoch_21_final_dim_256_tiles_dim_768_val_loss_0.2495_train_loss_0.2108_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.1999,0.2601,22,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/model_epoch_22_final_dim_256_tiles_dim_768_val_loss_0.2601_train_loss_0.1999_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.2089,0.2729,23,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/model_epoch_23_final_dim_256_tiles_dim_768_val_loss_0.2729_train_loss_0.2089_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.209,0.2605,24,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/model_epoch_24_final_dim_256_tiles_dim_768_val_loss_0.2605_train_loss_0.2090_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.187,0.2426,25,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/best/model_epoch_25_final_dim_256_tiles_dim_768_val_loss_0.2426_train_loss_0.1870_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.1804,0.2496,26,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/model_epoch_26_final_dim_256_tiles_dim_768_val_loss_0.2496_train_loss_0.1804_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.1758,0.2536,27,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/model_epoch_27_final_dim_256_tiles_dim_768_val_loss_0.2536_train_loss_0.1758_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.1759,0.248,28,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/model_epoch_28_final_dim_256_tiles_dim_768_val_loss_0.2480_train_loss_0.1759_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.1663,0.2421,29,0.0004,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-03_11-09-33,models/best/model_epoch_29_final_dim_256_tiles_dim_768_val_loss_0.2421_train_loss_0.1663_arch_DeepLabV3Plus_encoder_name_resnet34.pt
